userId,movieId,rating,title,genres
418,7381,3.5,WholeTenYardsThe(2004),Action|Comedy|Crime
418,8622,3.5,Fahrenheit9/11(2004),Documentary
418,32587,3.5,SinCity(2005),Action|Crime|Film-Noir|Mystery|Thriller
418,33615,3.5,Madagascar(2005),Adventure|Animation|Children|Comedy
418,34532,3.5,SkeletonKeyThe(2005),Drama|Horror|Mystery|Thriller
418,40339,3.5,ChickenLittle(2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi
418,42007,3.5,RumorHasIt...(2005),Comedy|Drama|Romance
541,2716,5,Ghostbusters(a.k.a.GhostBusters)(1984),Action|Comedy|Sci-Fi
541,2762,5,SixthSenseThe(1999),Drama|Horror|Mystery
541,2959,5,FightClub(1999),Action|Crime|Drama|Thriller
541,356,4,ForrestGump(1994),Comedy|Drama|Romance|War
541,1093,4,DoorsThe(1991),Drama
541,1193,4,OneFlewOvertheCuckoo'sNest(1975),Drama
541,2692,4,RunLolaRun(Lolarennt)(1998),Action|Crime
541,2693,4,Trekkies(1997),Documentary
541,2707,4,ArlingtonRoad(1999),Thriller
541,2712,4,EyesWideShut(1999),Drama|Mystery|Thriller
541,2841,4,StirofEchoes(1999),Horror|Mystery|Thriller
541,2997,4,BeingJohnMalkovich(1999),Comedy|Drama|Fantasy
541,3219,4,PacificHeights(1990),Mystery|Thriller
541,785,3,Kingpin(1996),Comedy
541,923,3,CitizenKane(1941),Drama|Mystery
541,1127,3,AbyssThe(1989),Action|Adventure|Sci-Fi|Thriller
541,2490,3,Payback(1999),Action|Thriller
541,2599,3,Election(1999),Comedy
541,2657,3,RockyHorrorPictureShowThe(1975),Comedy|Horror|Musical|Sci-Fi
541,2908,3,BoysDon'tCry(1999),Drama
541,3175,3,GalaxyQuest(1999),Adventure|Comedy|Sci-Fi
541,3578,3,Gladiator(2000),Action|Adventure|Drama
541,3977,3,Charlie'sAngels(2000),Action|Comedy
558,111,5,TaxiDriver(1976),Crime|Drama|Thriller
558,593,5,SilenceoftheLambsThe(1991),Crime|Horror|Thriller
558,678,5,SomeFolksCallItaSlingBlade(1993),Drama|Thriller
558,858,5,GodfatherThe(1972),Crime|Drama
558,904,5,RearWindow(1954),Mystery|Thriller
558,908,5,NorthbyNorthwest(1959),Action|Adventure|Mystery|Romance|Thriller
558,912,5,Casablanca(1942),Drama|Romance
558,920,5,GonewiththeWind(1939),Drama|Romance|War
558,924,5,2001:ASpaceOdyssey(1968),Adventure|Drama|Sci-Fi
558,969,5,AfricanQueenThe(1951),Adventure|Comedy|Romance|War
558,1019,5,20000LeaguesUndertheSea(1954),Adventure|Drama|Sci-Fi
558,1056,5,Jude(1996),Drama
558,1084,5,BonnieandClyde(1967),Crime|Drama
558,1089,5,ReservoirDogs(1992),Crime|Mystery|Thriller
558,1090,5,Platoon(1986),Drama|War
558,1094,5,CryingGameThe(1992),Drama|Romance|Thriller
558,1097,5,E.T.theExtra-Terrestrial(1982),Children|Drama|Sci-Fi
558,1131,5,JeandeFlorette(1986),Drama|Mystery
558,1193,5,OneFlewOvertheCuckoo'sNest(1975),Drama
558,1203,5,12AngryMen(1957),Drama
558,1206,5,ClockworkOrangeA(1971),Crime|Drama|Sci-Fi|Thriller
558,1212,5,ThirdManThe(1949),Film-Noir|Mystery|Thriller
558,1213,5,Goodfellas(1990),Crime|Drama
558,1219,5,Psycho(1960),Crime|Horror
558,1221,5,Godfather:PartIIThe(1974),Crime|Drama
558,1230,5,AnnieHall(1977),Comedy|Romance
558,1231,5,RightStuffThe(1983),Drama
558,1233,5,BootDas(BoatThe)(1981),Action|Drama|War
558,1247,5,GraduateThe(1967),Comedy|Drama|Romance
558,1250,5,BridgeontheRiverKwaiThe(1957),Adventure|Drama|War
558,1254,5,TreasureoftheSierraMadreThe(1948),Action|Adventure|Drama|Western
558,1267,5,ManchurianCandidateThe(1962),Crime|Thriller|War
558,1282,5,Fantasia(1940),Animation|Children|Fantasy|Musical
558,1299,5,KillingFieldsThe(1984),Drama|War
558,1413,5,WholeWideWorldThe(1996),Drama
558,1945,5,OntheWaterfront(1954),Crime|Drama
558,1946,5,Marty(1955),Drama|Romance
558,1952,5,MidnightCowboy(1969),Drama
558,2019,5,SevenSamurai(Shichininnosamurai)(1954),Action|Adventure|Drama
558,2132,5,Who'sAfraidofVirginiaWoolf?(1966),Drama
558,2357,5,CentralStation(CentraldoBrasil)(1998),Drama
558,2599,5,Election(1999),Comedy
558,2648,5,Frankenstein(1931),Drama|Horror|Sci-Fi
558,2664,5,InvasionoftheBodySnatchers(1956),Horror|Sci-Fi|Thriller
558,2692,5,RunLolaRun(Lolarennt)(1998),Action|Crime
558,2858,5,AmericanBeauty(1999),Drama|Romance
558,2966,5,StraightStoryThe(1999),Adventure|Drama
558,3083,5,AllAboutMyMother(Todosobremimadre)(1999),Drama
558,3089,5,BicycleThieves(a.k.a.TheBicycleThief)(a.k.a.TheBicycleThieves)(Ladridibiciclette)(1948),Drama
558,3095,5,GrapesofWrathThe(1940),Drama
558,3112,5,'nightMother(1986),Drama
558,3147,5,GreenMileThe(1999),Crime|Drama
558,3163,5,Topsy-Turvy(1999),Comedy|Drama|Musical
558,3196,5,Stalag17(1953),Drama|War
558,3201,5,FiveEasyPieces(1970),Drama
558,3300,5,PitchBlack(2000),Horror|Sci-Fi|Thriller
558,3317,5,WonderBoys(2000),Comedy|Drama
558,3328,5,GhostDog:TheWayoftheSamurai(1999),Crime|Drama
558,3363,5,AmericanGraffiti(1973),Comedy|Drama
558,3408,5,ErinBrockovich(2000),Drama
558,3468,5,HustlerThe(1961),Drama
558,3481,5,HighFidelity(2000),Comedy|Drama|Romance
558,3512,5,ReturntoMe(2000),Drama|Romance
558,3578,5,Gladiator(2000),Action|Adventure|Drama
558,3683,5,BloodSimple(1984),Crime|Drama|Film-Noir
558,3728,5,OneFalseMove(1992),Crime|Drama|Film-Noir|Thriller
558,3735,5,Serpico(1973),Crime|Drama
558,3747,5,Jesus'Son(1999),Drama
558,3751,5,ChickenRun(2000),Animation|Children|Comedy
558,3763,5,F/X(1986),Action|Crime|Thriller
558,3788,5,Blow-Up(Blowup)(1966),Drama|Mystery
558,3789,5,PawnbrokerThe(1964),Drama
558,3792,5,DuelintheSun(1946),Drama|Romance|Western
558,3801,5,AnatomyofaMurder(1959),Drama|Mystery
558,3813,5,Interiors(1978),Drama
558,3852,5,TaoofSteveThe(2000),Comedy
558,3871,5,Shane(1953),Drama|Western
558,3873,5,CatBallou(1965),Comedy|Western
